행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
1115071,29165640.613,1598898.8562,1756645.6432,1846056.2381,608460.9064,553235.467,482585.3091,664952.6736,921187.4256,1445912.716,1083175.6909,815165.8601,606735.6095,507165.6125,869795.6181,1342424.0277,1415760.4157,1556060.6069,738256.6376,633186.2133,610939.7264,972953.7133,1457505.2104,1812577.9883,1066970.13,982380.3087,789959.4890000001,629413.8589,1397278.6124
1115057,11670251.5571,400138.6709,193319.5784,218709.4776,227545.0428,391044.7073,413450.8509,522762.7501,478431.9501,465100.0388,410857.4848,503945.6919,434343.1074,319836.1522,619136.0726,354943.246,189092.2711,186406.309,281241.038,387024.9632,403494.1279,454607.043,410165.2036,453021.4228,413136.2081,523234.974,519070.2372,421898.5905,1074294.2587
1115058,11476727.8534,562362.6497,262435.5569,289445.5701,260237.8322,385409.0118,397537.1552,488980.1251,461080.8685,421870.0998,367595.0909,356354.7423,345610.5393,263897.7186,568250.2788,470896.0665,231362.1799,258265.3219,319248.903,390683.21,399062.105,533486.7243,448049.4515,445560.6733,409642.8169,471625.5223,477053.4652,376715.1817,814009.0168
1115059,10503784.5205,374312.2696,191834.9851,267977.6609,272527.2213,337123.4892,343799.8646,413461.3102,385706.1926,449319.5325,421344.4899,466019.8442,416921.8064,299441.1451,528890.879,372786.0365,179632.5529,232035.7117,258118.6393,357449.7543,323340.1411,390216.2663,374340.9604,397942.452,398332.9223,487303.4005,455917.4791,325518.4778,782169.039
1115060,8708425.4889,495831.4546,210098.069,231459.1196,187263.9692,231118.43,216585.4709,344735.5934,386767.8051,325461.7383,263232.5022,281125.9352,253657.4448,216139.7513,400523.8005,509694.3484,220796.9686,178791.2667,218839.5722,251244.3621,269339.9519,393283.3072,391468.5275,336288.6238,300486.4473,344244.42,359024.0194,275107.7742,615814.8093
1115061,6133702.034,324764.6514,158805.2362,234088.8948,155160.2192,215942.5274,187461.0723,231433.2153,209080.2816,237362.7672,211098.4515,207475.9224,193052.1628,130313.6216,258128.1637,282503.1121,135776.3708,185212.9656,145927.2643,199571.6026,193280.1378,249447.7025,242739.5693,253082.1204,229580.6456,265765.6199,241560.3155,176514.0411,378573.4028
1115062,3689072.4641,133474.2874,87271.7523,99245.3007,95499.2355,108234.3502,117393.9882,179164.4697,140642.5945,154617.6234,146758.3403,131931.2809,118387.5765,91681.1953,166958.8629,86957.0357,77341.8963,89029.9288,101417.8886,105310.224,136745.279,175974.3241,137732.946,160879.1101,146267.1311,168926.1483,154791.8212,114678.6221,261759.2644
1115063,10795781.8976,502560.018,262035.2416,254568.2504,283458.0619,312035.9089,302746.8392,428698.8668,435702.4144,449367.2817,398041.6536,431677.9852,366442.9825,277174.3739,568891.0322,411396.0121,197855.0276,213736.2954,266860.5232,268612.9257,320882.7129,379563.248,390015.8481,449368.7172,382057.4754,484801.8759,492221.6911,334869.0277,930139.5958
1115064,14783117.0344,657954.6089,552629.0396,648249.0088,392441.931,372681.4369,319315.0416,419137.9238,566182.3415,701610.7952,544176.5086000001,504211.0989,378294.4104,267328.8631,492685.4097,606250.5668,532827.0142,653807.2761,425121.3825,373652.6081,394128.8542,576124.1489,718151.5672,818967.0959,631404.4633000001,592939.0301,457185.8978,370394.7108,815264.0436
1115065,9357529.2017,370454.6739,410799.2696,445262.6786,238896.2714,233288.66,199214.3757,286182.3818,308491.4501,461267.6129,347299.3852,322152.9752,246419.0558,184786.071,322350.5815,335665.0384,349855.1595,438343.8207,271321.3036,246252.5333,206578.9214,342111.085,434391.2829,493234.9324,413299.8369,373481.3596,296670.0676,211496.5264,567961.9071
1115066,30126692.2079,1467266.7606,850096.612,1102538.4448,683542.3364,744033.0238,766366.7923,1113789.2557,974806.3572,1313182.8692,1086821.1391,980252.7207,829440.6532,630362.0864,1241278.5418,1483961.4926,791741.719,1036101.5573,883177.5284,837942.7993,924509.8325,1243111.4308,1215410.812,1426795.2419,1196400.2578,1198973.4357,1106764.5984,872937.7385,2125086.0728
1115072,24839455.6089,1149897.9201,478058.4577,777933.2384,680208.7363,925683.5377,862373.273,1023369.0146,969791.384,1062591.643,892041.9985,848341.7782000001,647240.5316,485631.2801,1072657.0067,932105.7951,436130.0246,785996.8597,889111.7707,912856.68,882930.4676,984933.3594,1024061.8485,1028713.3178,970279.183,908491.6978,824555.2299,689498.6399,1693970.9665
1115069,15741171.8618,779184.0791,673085.5992,749561.6695,326479.4861,353736.6621,331586.9001,416726.5093,530391.6474,743611.9206,552159.6734,486895.7681,368718.173,294285.8785,521405.6835,745315.6049,653642.2777,782366.6735,384656.9179,369992.8515,416515.0189,619725.0828,841815.5306,898202.436,663720.9324,609195.7987,481850.2796,337775.8613,808566.9988
1115070,15879724.3871,729659.2759,562687.4147,626260.4387,392859.7063,377217.8547,315234.0031,401188.5173,551505.7401,692021.83,570337.6383,493046.9356,434229.8261,355749.6738,716311.3178,704907.8376,527953.6298,631836.9485,388300.5362,370820.5387,398231.0905,571108.4529,703664.0489,827502.3448,622290.103,650137.3255,535554.6158,448901.3821,1280205.3164
1116051,23999481.9298,1155673.1544,598103.3073,541475.6031,464694.9714,791895.7034,1015259.9149,1262402.0438,1101674.4534,1187838.5494,743434.2343,798981.7657,646432.875,433618.2417,734810.4688,920853.724,533896.3417,602079.5435,627072.1922,985571.6541,1224030.9649,1380822.8437,1208980.8722,1055885.6934,762858.2544,821789.6054,753170.3687,512166.7745,1134007.7871
1116052,17141876.3765,572017.5913,271863.7263,315629.3627,423629.8864,782697.1545000001,957481.7037,1037885.3911,706994.7016,699413.3441,512043.1043,540217.234,391321.4698,279477.0272,604069.4345,467922.8807,187169.1534,310116.6644,652952.1344,1139809.9491,1159450.5647,954595.7939,637117.2263,606329.8788,508254.5529,587490.1441,520428.7822,363300.7614,952196.7196
1116053,12237203.8318,514882.2544,264779.4963,512909.2478,300844.4452,435691.1792,479151.3672,535226.1942,441765.2848,438568.0052,330592.4195,365021.2223,339909.2647,231340.6038,485183.282,522395.4926,260508.7074,251305.5758,343199.1921,520106.7661,529479.8891,582889.5384,442559.4448,496481.3278,460267.2091,528770.7638,463358.8008,350681.7695,809335.0899
1116054,32213839.6023,894199.3679,529165.2776,840298.4697,861470.62,1156740.8331,1253837.6432,1387842.1306,1248123.3333,1266301.4703,1023745.9606,1083172.8852,913504.4554,723626.1579,1634495.2223,950990.1499,513554.6009,963979.8726,1135241.5629,1512881.7946,1453067.7334,1429997.0935,1253996.1083,1284552.8282,1072187.4223,1286262.2347,1086097.8314,908121.0425,2546385.4663
1116073,33679282.6418,1076920.5954,385292.8899,530857.4409,870553.6921,1588628.3791,1674182.4569,1673261.5343,1366011.0857,1261985.7165,974218.3085,1051658.0612,887477.3921,720464.5055,1556772.4007,1088041.8951,374750.0829,511601.3259,1218856.8734,1866741.0369,1712385.7754,1576126.0026,1309801.0876,1278505.9277,1151550.335,1314001.9223,1253799.3366,1051991.7361,2352844.8655
1116057,9603929.7506,503844.7539,228606.7637,206572.3599,237765.1082,335050.115,337482.5434,463015.9784,397529.4032,399468.5325,304586.4494,305228.0164,224907.16,198829.2237,374898.1977,349266.6091,169188.8081,213391.4758,285609.4338,369734.7775,322376.8568,427573.5909,415036.4977,452684.7011,320048.8422,370501.0361,357767.4714,282117.2777,750847.7932
1116058,14984597.0305,657922.7495,323540.4542,468987.3461,357393.4689,490732.0651,490937.9447,610481.3931,524353.5578,528363.9513,431217.0934,452750.2095,432801.1751,346553.957,703814.1692,529550.7354,273129.0145,411537.4874,502925.3217,553722.5832,552374.5608,645758.8659,626272.4198,621657.9026,524339.0513,618765.5437,632748.7665,519227.0964,1152738.1144
1116059,13213027.7077,604401.6904,271641.2051,274004.6003,315803.9279,449224.5573,417026.9222,593390.4975,509064.6068,555024.5586,388136.2441,398992.7972,310248.6827,268812.7224,660482.5635,622628.6485,246174.1806,306622.4898,354137.3809,477785.47,464113.5931,550679.0994,518030.9472,583972.8583,466119.1066,550706.5326,574108.0087,424126.5413,1057567.2999
1116055,21831698.2831,928742.4132,413169.2213,405004.243,560992.9866,956781.9903,1016399.5438,1010546.591,851601.6067,852518.7267,593810.7353000001,570724.8381,531411.3344,448303.7476,882667.3143,973266.1467,376541.683,440946.956,763388.167,1095976.7893,1015011.131,988209.1794,895850.3083,889413.5018,704021.9691,745002.8113000001,797626.2959,633301.9921,1490466.0348
1116061,15000285.5422,464054.3018,233111.1035,269394.2638,408462.054,697470.1486,649539.7223,759474.4376,602192.1638,636452.8393,447310.4425,516115.5341,456457.4549,335449.9239,645671.1859,405300.236,174450.9908,290972.1196,523565.4546,852918.4483,734201.3767,603934.8405,555146.5322,579731.3072,536060.8942,645029.3695,579899.0269,455011.2092,942908.1279
1116063,20473246.2473,669673.5885,303209.0562,400066.6009,590117.1222,887604.8802,835482.2767,986420.3594,843143.2342,770611.5058,608492.0831,615983.7205,508808.5587,435059.7958,974580.62,671259.7032,308416.7073,388699.6516,706733.6983,940776.5118,881665.7323,1008238.0547,823537.6785,888771.4488,751762.0217,839444.2933,744394.8509,644626.4992,1445666.0097
1116064,36400445.0024,1003856.9354,428582.9231,657457.2708,899630.6452,1895595.0353,2246586.9582,2459653.2822,2023894.6571,1982320.5035,1353079.9183,1223608.2913,935484.7955,645965.1256,943086.1992,834051.0366,344689.0782,666217.0468,1510334.3074,2484692.9002,2188256.2289,1965609.2945,1396645.6056,1291216.9158,1065997.7698,1152806.3559,886237.4959,632566.9775,1282321.4262
1116065,11200835.598,189867.4984,88175.941,217647.1666,198050.4151,309053.9631,460798.6243,516850.6426,394747.8758,413424.8297,323495.665,406556.7895,451814.9361,394313.1358,749666.4707,251077.6974,90417.8372,146000.2781,301631.5797,425674.3841,548511.2579,495135.7505,327374.6029,348755.3723,374910.7309,554559.2473,531334.177,389083.5849,1301905.1165
1116066,8192256.2952,222357.8207,70241.7001,108958.8738,125762.714,267644.059,412067.1923,462116.4435,381761.9444,356247.8135,269723.7103,305035.9914,277243.7174,199715.4593,412131.954,123366.158,40959.5766,109969.7686,192892.6749,336959.4133,477844.0297,485840.955,287007.7896,271544.5739,277353.4353,362110.5404,323516.4841,261083.7518,770797.7105
1116067,25973795.0789,1568153.1899,840580.4122,969872.8228,685513.4251,722706.4093,657430.5042,908899.187,996816.4357,1215997.2631,955232.899,782964.4975,643218.2205,388163.156,866672.3762,1437535.7197,802603.8306,1269787.3377,802016.7735,822162.0023,733316.4119,1065677.7739,1162024.1348,1187643.2975,876841.5226,883448.3199,764349.1796,532137.5025,1432030.4411
1116074,23976430.7163,1228691.4925,716479.9719,792144.3567,572266.3881,775551.835,738047.6763,939231.7221,987614.8117,1067914.0503,750178.7893,673912.4902,588271.3449,445980.0105,804197.7342,952569.3414,613085.5129,863077.0791,878397.004,962079.3354,837930.125,1022929.4221,1110842.9091,1178528.1505,805309.4268,864493.9918,764550.1896,636475.3302,1405680.2685
1116069,26121436.5177,1661954.3585,483915.4455,488389.3655,660616.3643,1002541.9383,1195484.1641,1347003.5826,1288434.2767,1263993.8436,973004.1454,969962.3866,770347.2347,512209.9967,939455.8483,1433325.3021,384892.7771,407882.6393,786010.9107,1068192.6027,1093219.5931,1269062.4148,1006640.5277,950839.393,746213.6625,842535.2933,700630.5245,546509.1229,1328168.8569
1116070,24155208.3915,1476346.1014,591729.0004,668552.3301,495563.8261,717574.8061,842409.27,1167168.2784,1075872.3446,1035384.5109,770875.3385,787839.1944,689579.1491,519617.0124,933895.4707,1274197.4449,529230.8774,525524.3199,527262.5606,798354.7184,897975.7777,1219672.6481,965427.8051,955108.5558,787937.9124,988655.2353,809749.5058,683697.7189,1420006.721
1116071,18029183.7653,495059.3003,248475.1009,337435.5982,445726.4109,710868.9905,776618.9206,917872.038,766327.0163,771581.1833,731065.0698,829796.2195,651982.1161,451943.9017,953700.1114,500411.354,232844.7661,286082.6973,535393.8544,746622.1847,741391.5871,772305.161,567647.8612,662127.2193,606492.0316,764389.7642,649392.6024,507384.0816,1368246.6745
1116072,12788259.4425,526375.7437,259085.2577,292777.1047,235132.048,356557.7389,453584.856,662347.9009,505499.3805,546285.7329,430289.5438,492753.3317,415440.1979,337828.9248,651244.537,445115.6709,210870.3483,235047.8511,259668.8169,382828.082,484438.876,614559.3092,496578.0889,466908.9281,459723.5869,486891.7674,509437.0423,385966.5625,1185022.2553
1117051,24796506.0515,1253649.0358,567937.8769,597867.5446,540355.1088,802263.6352,914038.1572,1268863.9644,1158030.0335,1063648.8859,830958.4664,760704.8187,585884.7272,478060.7554,831728.7161,1271440.9655,536466.1918,550450.6559,777962.2667,921318.4607,1093756.0356,1358794.8238,1298057.6914,1075373.8473,823877.6285,919753.2992,773599.1775,597012.6388,1144650.55
1117052,12586967.6175,814844.9194,361497.7818,364725.9519,280044.8956,359283.7895,449510.9837,507348.974,497861.3247,572934.5868,380941.0549,385191.0229,320657.1065,250540.2572,419612.1615,821905.0287,360535.2557,331754.4686,313793.5455,404037.7395,514686.668,616560.8877,553409.4003,503054.9028,411494.0031,470633.3325,448620.8517,318058.0535,553428.6662
1117071,24390527.9798,479227.9382,281699.9407,329982.2302,507075.5844,902968.6281,1014421.2979,1197871.227,1132981.6542,1326852.3521,1175200.2556,1265635.7378,941925.0147,658309.2641,1095997.7486,456414.403,232864.4948,342507.6417,667696.5901,948635.6989,911907.5927,1008518.0578,948732.9136,1124597.295,1019356.0511,1077373.8769,948529.2323,684592.5736,1708652.6633
1117054,28281816.2715,394324.4355,162836.9938,308330.7742,721147.7136,1867222.0038,1992768.28,2041818.4215,1845198.1955,1913215.7007,1179391.7947,1095180.7931,685396.9394,429912.3606,745181.0224,480907.8617,197873.5228,260502.1297,1076408.8975,1824334.2352,1646005.1157,1384209.9622,1146184.3491,1054151.4043,783809.1416,847098.4494,667781.0588,509157.1974,1021467.5701
1117055,13125515.3988,379111.7637,175876.2178,218546.2314,260433.1121,406989.2526,535240.3987,617398.9496,549924.8884,666903.0204,589471.5155,615767.4614,476452.3338,345263.6133,639221.1657,280949.0525,134666.3671,190160.3356,307403.4744,462723.6035,495964.6286,568074.0367,499301.5579,549144.8905,505353.4413,664912.1834,511920.5939,433872.2763,1044469.0032
1117056,23007699.027,572670.569,196689.2414,337577.6698,570752.8146,1081015.8308,1160582.7451,1286487.0473,1013406.0646,1069152.5094,887524.7611,888142.5364,635514.0159,515426.3697,863766.0361,568540.4768,202168.579,335037.9134,897100.1646,1276308.3183,1237936.542,1151860.9127,855574.0537,986764.5725,859112.8812,971922.8302,834237.6389,506951.9953,1245473.9187
1117070,8472298.4544,66387.2845,34179.5622,66077.3513,223108.3875,552401.6824,501121.8933,588150.0796,443269.7217,510518.7327,438263.8671,482926.8339,320894.1622,193426.7994,289102.9203,52497.7891,27362.5525,68899.0618,294093.745,474704.2795,393157.5126,371627.9454,268694.5578,283246.8607,304178.9909,340217.9901,254036.5222,197980.8882,431770.4686
1117061,15966258.5288,604518.1025,363368.5564,482293.4094,559046.7111,512314.7299,451481.9623,524615.4654,558695.8807,691154.0892,615128.793,653744.3809,510216.2071,397329.6157,753817.2074,665674.7561,354926.2139,474907.7007,579760.0656,494593.0182,476399.6601,617708.0676,558024.9513,708968.8925,660146.7353000001,656921.7008,606130.9064,441896.3116,992474.4383
1117062,13149034.7035,670986.5647,333560.2909,392256.1134,319191.6148,404428.9206,323757.2064,458304.9959,449246.4647,554100.5947,442190.9586,453201.4608,390247.5429,293632.2642,660019.5803,654821.5276,307354.3538,362919.1744,383442.851,384167.4754,349154.7988,486480.5771,502173.821,605970.1526,541127.7494,516550.3125,518882.8533,386989.4868,1003874.9786
1117072,22188883.1363,885567.5636,404368.7516,542395.0188,544396.4965,697540.4367,740973.033,903226.209,794850.8455,924822.2313,763027.2945,866069.9975,757152.1184,508829.3148,1122309.2543,738109.8045,365061.1441,506066.9433,654951.3448,711792.5834,850164.0017,829314.1233,778643.9681,923828.1839,897294.7259,966568.2423,897566.9225,711077.0698,1902915.5496
1117064,17555620.4851,786641.3351,306456.9752,421300.4894,476396.022,528214.2455,540136.8571,697013.5126,656636.3171,708637.6807,538012.8331,568577.7836,537974.5459,433077.3746,940198.4518,775261.2031,303932.2245,400070.8472,521704.8742,526774.5594,633131.586,743768.0775,614104.808,744125.5304,647174.3609,762042.5399,745317.3924,626161.0142,1372776.9398
1117065,12159199.2178,603393.7917,265382.0226,327430.4378,308851.6401,384569.8942,366981.8168,460998.4357,431607.9043,494352.3942,364050.6654,385292.9287,357009.1475,315360.4364,649993.1801,535528.1191,251937.3493,190017.9221,314843.4196,336683.4164,392040.5235,484250.065,410502.8461,494409.2368,447836.484,536359.3284,590807.0182,431145.7127,1027563.072
1117067,11219999.7685,304089.8754,126487.501,284045.7655,321789.708,481843.7424,511143.7392,540078.9174,387889.2971,460754.1998,362757.4508,406371.6835,326406.5399,277128.6291,545531.5256,355886.1874,139455.4725,280328.5659,465315.2803,531775.3505000001,516442.1562,441646.8927,361037.8129,412768.9482,386993.4268,462315.1699,395170.9501,285400.5672,849144.435
1117068,38881578.0113,2291929.0081,903344.2999,830478.7537,828969.8886,1067822.9598,1250223.0528,1753319.4307,1598831.4002,1614003.8479,1193838.2773,1172268.2953,978488.2836,720976.2714,1763812.312,2479750.2372,977453.3379,990147.7156,1011012.246,1212215.6307,1409159.6015,1949161.4175,1641795.5624,1562041.6168,1227015.7076,1432298.3172,1275862.1904,1007643.4691,2737714.8819
1117069,17378836.1054,701700.7816,372162.2538,753417.6283,432970.959,549677.4144,533313.7968,670930.6719,679200.126,683275.221,544134.7016,587787.8047,555657.8173999999,368062.6902,735985.5587,627369.7163,270387.6862,683733.3687,460190.0411,557863.6246,563072.9556,736508.7561,730506.7915,772439.8868,667202.664,804530.4574,666228.8042,495649.2049,1174874.6955
1118051,42138043.3207,439376.89,150916.5308,342645.6118,1374379.0445,3294032.4078,3337929.7819,3552089.728,2806014.0907,2856074.5445,2060970.3218,1796796.3964,1151455.315,625480.394,790284.9852,351696.8258,158932.4413,355731.0919,1775692.5497,3104843.5714,2349583.0066,1954982.2318,1450646.919,1489333.0469,1166212.6197,1187686.24,828682.5455,488840.9673,896733.1667000001
1118052,26051494.2903,782096.3742,257806.209,339946.36,840883.7075,1346223.6472,1470498.5306,1585528.7663,1217170.0161,1239670.2547,972152.7433,1036312.8071,811263.8455,545241.0654,927792.3944,791516.8953,264770.073,324711.1265,839381.0677,1319675.3676,1297370.0528,1230617.0146,934516.9521,930547.9224,925917.7184,1055911.1392,769249.1866,605434.7191,1389288.372
1118053,11043655.5421,266713.1759,152529.5542,155224.1307,293777.9622,499644.7533,470245.4998,552587.4801,436060.6251,464857.6426,401466.2331,480826.729,344235.2035,304102.0323,536262.3792,228059.9399,131511.8319,151885.1573,318533.3355,482127.2311,473678.1778,493720.4245,371953.4815,423740.9518,478132.4079,538865.0914,461913.33,335333.1039,795667.6815
1118054,15708260.703,337264.6245,157752.8881,234487.1177,425866.5386,720234.3066,696779.4183,768732.1602,660081.4008,686820.0315,631224.2306,725516.3949,539732.216,417196.2213,623562.7,325610.8916,186130.3698,245455.3662,501026.0789,737793.9282,668805.1702,711776.1464,553613.619,545256.7065,670660.2103,835023.5105,625049.3674,504115.7182,972693.3694
1118055,8697561.2584,164568.2126,105820.0727,141750.9335,243258.6772,371118.1128,346596.9868,429168.4122,344252.897,370101.1754,368090.142,401633.3195,308129.5447,222307.1133,400148.7975,164542.5536,98099.6538,132693.7688,268031.6875,365390.6582,360666.5064,370590.8471,299304.4371,359181.7126,379388.5344,469465.8593,380308.4659,239697.0053,593255.1793
1118057,20995434.758,685719.4406,322042.8815,540272.6928,507796.5657,796150.8387,747349.3797,917018.0477,830029.2039,873036.3718,819590.5933,883413.408,652375.5286,506270.7991,994450.3731,639474.8888,297489.6799,386696.9718,630627.0256,799717.0927,792670.1568,871401.3252,765942.5485,895760.5111,849794.6197,928284.9358,865351.4698,636344.2492,1560363.2026
1118058,11809283.6205,551993.7926,323997.049,340017.5704,213952.6346,257789.5618,270887.4325,388507.1882,360293.466,531094.2698,371099.9078,369482.4151,400786.2937,266760.8738,641888.1731,655471.6886,385918.9082,379466.4227,263189.4284,297616.9898,321385.9473,433469.9256,490152.71,578101.7179,413070.289,523949.5765,495815.8584,411585.2255,871538.2564
1118059,7671615.3858,209438.2987,104421.0308,171268.2805,194162.0249,248744.6899,262000.1657,339077.789,314663.7758,406420.1828,344297.7795,387123.6559,329752.4871,226481.8077,389721.6632,257922.4644,127360.9419,233570.4015,163913.761,222838.3051,242751.4142,291173.7276,260813.2636,282790.8658,274519.8423,374573.9161,305785.0531,253257.123,452770.69
1118060,8672067.048,300484.7312,163645.767,191255.5329,196015.0265,327324.1291,275083.1104,335837.4532,289120.8559,309760.5374,292401.1625,318297.9249,271443.8532,250122.5662,450956.6573,307735.5192,166310.263,198021.9122,236868.3547,306353.4157,294590.0858,333486.0942,289160.0832,357971.7019,351563.9595,459493.243,358996.9713,292499.5871,747266.5864
1118061,8980803.4595,287167.53,167183.3726,192711.8539,221809.3868,326204.5482,263191.1428,328840.0091,276154.3464,385685.3651,340544.3709,328134.9748,305527.3698,217853.6264,529531.9473,322995.3679,211436.9833,252035.8979,241586.8145,273026.4307,291640.5062,272869.9258,333339.4357,368620.3803,354786.4937,395151.9833,362992.0495,302752.5845,827028.6995
1119073,14114673.522,511248.3215,195089.0179,290927.6862,412605.0914,648510.5143,623408.1989,705625.1547,550192.4309,566807.6549,540204.6157,576549.1175,458282.7983,297046.9105,629426.5467,374619.4059,135988.8711,272392.737,520675.7722,678430.2413,624934.2538,604539.7235,462392.3395,512693.4785,540663.8479,634717.1069,496771.0186,327453.3947,922477.3243
1119074,36682225.6294,777052.8512,305319.2882,450285.0563,1111116.7584,2323158.0723,2383456.4382,2128721.4445,1635430.8049,1595068.8221,1280438.3756,1292547.3691,954496.0069,680456.036,1085607.266,1032764.6287,318863.7589,520526.5063,1778392.7226,2701969.662,2317577.8274,1982478.2151,1357845.6046,1343243.2059,1064820.9505,1122043.1775,955069.6517,662703.6752,1520771.4578
1119054,61345534.9345,1209108.3945,583786.006,890324.7608,1287399.8227,2933364.2061,3713166.9414,4657962.7587,4049105.8158,4216725.6951,3011217.1204,2288929.553,1337746.9476,941741.5818,1870749.4832,1396121.9111,629391.2284,964553.0078,2065239.0955,3328011.5982,3269551.8696,3519168.9239,2652127.9732,2355311.1811,1583214.647,1709994.558,1312453.9477,1020962.8314,2548103.0499
1119055,18240208.4809,517335.8509,179423.0445,267602.266,499247.0478,841659.5754,998707.1639,1026626.7214,794543.2266,794990.1773,717240.1965,710743.6923,539843.4568,389497.8978,684975.0811,406651.3774,153741.1095,245337.6973,623290.766,969328.887,978973.0082,948518.6841,741799.1262,745971.1693,666521.2803,761901.2606,589134.0524,471153.8946,975450.7346
1119056,26834671.7074,953294.4016,349665.9835,487451.6029,748336.8146,1409111.0492,1434303.1751,1401110.5695,1149788.1575,1116202.0351,821147.6077,839434.8847,583336.3998,494284.7519,895294.8016,935518.1289,356165.3304,506428.9452,1196571.62,1804952.3919,1716656.3323,1418226.886,993898.7775,974170.9611,800829.0742,903513.687,706501.7331,494518.2709,1343957.3063
1119075,10683045.1173,372384.7052,145949.0701,208259.9805,250491.4806,431423.2482,465413.8063,541398.4092,426146.1662,449361.9569,421195.4252,468340.265,330084.2674,255608.6061,461465.7464,335126.8896,122203.8245,165096.1714,282385.0149,448762.3737,501826.3106,507156.3709,416923.2181,405274.4777,398280.3872,456192.0622,411183.0855,295581.9575,709529.8084
1119076,28764117.4751,1081361.3312,475461.603,614496.7048,567619.6901,981377.3465,1219611.0686,1614860.6055,1496770.4389,1441959.6437,1100125.6797,1012965.9715,776152.2526,583406.4275,1159253.4543,1058455.7779,460981.832,519275.5295,804124.4186,1184028.8409,1402487.1426,1604423.863,1429396.1553,1249449.3588,958090.8696,970543.9815,834106.55,649279.6663,1514051.2698
1119061,13777125.3546,503507.03,162421.6187,289955.1534,308062.5389,610167.6167,745175.533,837533.9188,706040.2308,643569.0778,485371.028,433409.4919,303135.5656,220575.1303,493054.2468,454551.2155,163979.5186,223093.3338,457677.7419,713572.2867,817521.1257,809589.5167,622068.365,544365.9207,423855.0468,451950.6514,336386.757,308105.7899,708429.8968
1119062,21866783.685,739473.9243,335237.652,513260.0579,515056.4643,999156.5288,1256609.9845,1408773.3912,1131344.5566,1043354.8062,856204.4586,798413.7342,596936.5863,377955.1898,638112.0793,564247.4246,252148.3207,421791.6488,687584.4087,1230093.203,1303299.9746,1194413.0521,883332.6895,845494.7315,705995.5579,710979.2045,626394.3299,390679.3243,840440.4036
1119063,13214632.3046,250201.5581,151991.9609,259504.5673,385254.1728,738237.8612,666989.5367,623778.2988,545008.5524,540252.1263,454495.9215,513707.272,386981.4334,294297.6942,616985.12,408932.8545,203050.1465,225619.5887,486903.354,656683.2993,535722.2771,534608.885,453961.8118,442484.9628,430860.1657,542974.9367,479695.9324,370813.2105,1014634.8165
1119065,9994292.397,362655.278,170201.5723,238734.2301,239926.8758,360645.0689,367104.7682,448494.7778,378428.9322,379990.2992,383599.9226,447508.7926,307474.2351,250844.545,420328.9205,338552.8862,158433.2757,222942.0567,234077.1311,382585.5774,399528.1715,412507.4679,348471.0794,407724.9494,398706.7666,508301.5581,424775.6242,299923.7093,701823.9272
1119066,5796814.4315,146039.1901,98365.4156,120935.0272,162797.3044,200252.8125,193742.8814,271306.683,217975.9531,276253.951,219684.2219,243518.8405,211553.7489,142308.079,285804.0007,135575.9255,89765.16589999999,95184.2856,149144.9819,239582.8758,238649.8231,252465.5146,219142.4114,218916.3377,217573.414,275691.9213,248504.6349,180850.2958,445228.6779
1119067,4783706.8263,121026.0061,90665.6946,118338.58,117109.7651,140505.1264,147806.8503,233022.9428,210579.0923,202512.7626,157971.9194,187312.5584,149965.2122,121220.0191,216742.7671,166717.2752,91425.5673,100825.9661,121985.3036,143255.3001,175772.0079,241952.4579,187160.8658,199524.5187,201390.9006,242247.4106,215836.574,154847.4061,325985.9796
1119068,17635559.5559,745945.3535,358993.469,490027.0271,428279.9006,593816.838,576530.4263,811042.4077,702489.8432,732344.1747,566936.6593,599810.258,454363.0701,313336.9694,658320.1411,852464.2621,357667.3031,412650.5903,532179.1639,699271.3953,762340.9616,897697.9566,749663.1376,724178.7174,712009.905,766903.7368,611770.6898,478073.3721,1046451.8164
1119069,10015312.9685,435235.5591,215579.4762,278359.1798,300474.9915,354614.8013,334898.1456,412424.3812,391922.1124,416828.2704,320978.183,344946.7996,263063.7067,195594.2318,389724.7154,544015.665,232939.2679,262289.2403,342390.573,358150.0543,378524.3407,494844.9541,397665.8057,440071.0554,374191.8431,397044.625,317535.7265,231297.1919,589708.1116
